,date,content,id,user,replyCount,retweetCount,likeCount,quoteCount,coordinates,place,hashtags,followers,friends,ijoy
255357,2021-07-27T12:49:56+00:00,@jac201315 @erinscafe It’s always funny to me seeing them because my GOD they are brothers.,1420003520338669568,Joseph FrankenFinn,0,0,2,0,"[-87.805698, 41.8650062]","Oak Park, IL",0,1029,1675,0
303181,2021-07-31T06:34:35+00:00,"@amyallantdf Have you heard of the Hull House of Chicago?

https://t.co/gNPqTr2WLH",1421358613063426054,Elyna,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,90,502,0
181805,2021-07-20T18:58:34+00:00,SOTD https://t.co/wJUXDReLyZ,1417559574433894402,christian. 🤓,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,37,107,0
298330,2021-07-31T20:00:09+00:00,if ur going to lolla i hope you get massive diarrhea for the next week https://t.co/pp8dUAQUwK,1421561338262867979,rickety cricket stan account,0,0,4,0,"[-87.940033, 41.644102]","Chicago, IL",0,97,115,0
86666,2021-07-10T20:57:06+00:00,@cityprincess9 @GayDispatcher She really is. It's embarrassing.,1413965524950732800,Rosemary,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,369,184,0
189669,2021-07-21T23:14:46+00:00,@Team_Lightfoot @LaborPal @chicagosmayor This is straight up ahistorical. Anyone who’s been conscious for the last two years will see this for the lie it is,1417986439099396098,hawks by a hunnerd 👻,0,0,6,0,"[-87.940033, 41.644102]","Chicago, IL",0,1150,849,0
303477,2021-07-31T05:26:24+00:00,✨🍸❤️ I’ve had the most amazing birthday weekend! #ThisIs50 #SweetHomeChicago https://t.co/cVAFeu4rJ3,1421341453888991233,Jen,4,0,9,0,"[-87.62460021795313, 41.88169538551873]",Cindy's,"['ThisIs50', 'SweetHomeChicago']",1077,1940,0
60565,2021-07-07T13:03:43+00:00,"@ABC This has been posted daily for the past 10 days. Can we MOVE ON, please!",1412759232001318913,douglas lambert,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,106,261,0
144873,2021-07-16T18:36:59+00:00,@Salvado54357334 https://t.co/o5BJsYtMJt,1416104592589328392,🇦 🇳 🇬 🇮 🇪 🍁,1,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,14369,12571,0
154301,2021-07-17T18:15:35+00:00,@AEWonTNT @theAdamPage The photography in AEW is simply outstanding. Look at that intensity. What a close up. #CowboyShit #AEWDynamite,1416461593702019073,Sir Marcos,0,0,2,0,"[-87.940033, 41.644102]","Chicago, IL","['CowboyShit', 'AEWDynamite']",478,222,0
249130,2021-07-26T00:24:23+00:00,This hospital getting so dangerous.,1419453509980889092,JuicyBeBraidin 💋,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,313,333,0
200009,2021-07-21T01:17:58+00:00,Naaaa only wifey... https://t.co/iOrUit7XMd,1417655055273144322,reymello,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,256,736,0
24312,2021-07-03T15:34:06+00:00,"@ClayheltonisAss @BillShaikin Again, you missed the entire point.   SEXUAL ASSAULT IS NOT SOMETHING TO BE MAKING JOKES ABOUT.",1411347526804979719,#Vaccinated in Chicago,1,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,14884,13307,0
97520,2021-07-11T19:22:05+00:00,@mikeresistance1 🇺🇸,1414304003513593867,Habitual Linestepper®,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,2729,2478,0
16611,2021-07-02T12:58:19+00:00,Will be getting all my boys faces tatted on mr #goodfriend,1410945933240643585,The Rated R Circle Boy,1,0,9,0,"[-87.940033, 41.644102]","Chicago, IL",['goodfriend'],623,561,0
70341,2021-07-08T13:55:50+00:00,@CeeLeeVee @AnthonyMKreis I’m partial to Ballad of a Politician.,1413134734830411782,Josh Hanson,0,0,2,0,"[-87.8615841, 41.805304]","Brookfield, IL",0,707,3646,0
51612,2021-07-06T06:21:09+00:00,@bangtangtastic It was that bad,1412295535877316612,jason grey,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,713,387,0
246934,2021-07-26T04:26:14+00:00,@AUS10_S eat a dick,1419514372314091521,Gin Rummy,1,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,339,177,0
